Average.Position.Z.103:                  17.31
Average.Position.X.104:                  -22.07
Average.Position.Y.104:                  -30.28
Average.Position.Z.104:                  17.22
Average.Position.X.105:                  -7.94
Average.Position.Y.105:                  -38.9
Average.Position.Z.105:                  17.39
Average.Position.X.106:                  3.49
Average.Position.Y.106:                  -35.41
Average.Position.Z.106:                  23.98
Average.Position.X.107:                  10.26
Average.Position.Y.107:                  -34.36
Average.Position.Z.107:                  24.01
Average.Position.X.108:                  17.18
Average.Position.Y.108:                  -31.61
Average.Position.Z.108:                  23.92
Average.Position.X.109:                  24.1
Average.Position.Y.109:                  -26.43
Average.Position.Z.109:                  24
Average.Position.X.110:                  30.97
Average.Position.Y.110:                  -17.07
Average.Position.Z.110:                  20.56
Average.Position.X.111:                  33.78
Average.Position.Y.111:                  -10.24
Average.Position.Z.111:                  20.58
Average.Position.X.112:                  34.96
Average.Position.Y.112:                  -3.42
Average.Position.Z.112:                  20.54
Average.Position.X.113:                  35.03
Average.Position.Y.113:                  3.46
Average.Position.Z.113:                  20.5
Average.Position.X.114:                  33.86
Average.Position.Y.114:                  10.2
Average.Position.Z.114:                  20.55
Average.Position.X.115:                  30.97
Average.Position.Y.115:                  17.11
Average.Position.Z.115:                  20.58
Average.Position.X.116:                  23.9
Average.Position.Y.116:                  25.99
Average.Position.Z.116:                  20.63
Average.Position.X.117:                  17.08
Average.Position.Y.117:                  31.01
Average.Position.Z.117:                  20.54
Average.Position.X.118:                  10.39
Average.Position.Y.118:                  34.29
Average.Position.Z.118:                  24.1
Average.Position.X.119:                  3.34
Average.Position.Y.119:                  35.48
Average.Position.Z.119:                  23.86
Average.Position.X.120:                  -3.5
Average.Position.Y.120:                  35.56
Average.Position.Z.120:                  23.84
Average.Position.X.121:                  -10.22
Average.Position.Y.121:                  34.39
Average.Position.Z.121:                  23.85
Average.Position.X.122:                  -17.02
Average.Position.Y.122:                  31.06
Average.Position.Z.122:                  20.52
Average.Position.X.123:                  -23.89
Average.Position.Y.123:                  25.91
Average.Position.Z.123:                  20.59
Average.Position.X.124:                  -30.98
Average.Position.Y.124:                  17.06
Average.Position.Z.124:                  20.59
Average.Position.X.125:                  -33.78
Average.Position.Y.125:                  10.18
Average.Position.Z.125:                  20.58
Average.Position.X.126:                  -35.02
Average.Position.Y.126:                  3.44
Average.Position.Z.126:                  20.51
Average.Position.X.127:                  -35.02
Average.Position.Y.127:                  -3.46
Average.Position.Z.127:                  20.48
Average.Position.X.128:                  -33.79
Average.Position.Y.128:                  -10.25
Average.Position.Z.128:                  20.55
Average.Position.X.129:                  -31.02
Average.Position.Y.129:                  -17.04
Average.Position.Z.129:                  20.57
Average.Position.X.130:                  -23.89
Average.Position.Y.130:                  -25.94
Average.Position.Z.130:                  20.58
Average.Position.X.131:                  -17.05
Average.Position.Y.131:                  -30.99
Average.Position.Z.131:                  20.55
Average.Position.X.132:                  -10.46
Average.Position.Y.132:                  -34.31
Average.Position.Z.132:                  23.96
Average.Position.X.133:                  -3.31
Average.Position.Y.133:                  -35.56
Average.Position.Z.133:                  23.8
Average.Position.X.134:                  3.44
Average.Position.Y.134:                  -31.22
Average.Position.Z.134:                  31.46
Average.Position.X.135:                  10.25
Average.Position.Y.135:                  -29.44
Average.Position.Z.135:                  31.69
